Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2015,Mercedes-Benz C-Class C 200 AVANTGARDE,"38,000",Petrol,Automatic,15,"Vaishya Sabha, Kolkata"
2016,BMW X3 xDrive 20d Luxury Line,"60,942",Diesel,Automatic,17,"Vaishya Sabha, Kolkata"
2016,Hyundai Elantra 2.0 SX Option AT,"26,000",Petrol,Automatic,7,"Watgunge, Kolkata"
2016,Mahindra XUV500 R W10 FWD,"68,612",Diesel,Manual,8.50,"Beleghata, Kolkata"
2017,Mahindra XUV500 R W10 FWD,"64,260",Diesel,Manual,9,"Ballygunge, Kolkata"
2017,Toyota Innova Crysta 2.4 VX MT BSIV,"95,964",Diesel,Manual,15.50,"Beleghata, Kolkata"
2020,Kia Carnival Limousine,"32,722",Diesel,Automatic,27,"Vaishya Sabha, Kolkata"
2019,Hyundai i20 Petrol Spotz,"38,000",Petrol,Manual,5.75,"Ballygunge, Kolkata"
2016,Honda City i VTEC V,"52,000",Petrol,Manual,4.25,"Kalighat, Kolkata"
2018,Hyundai Creta 1.6 VTVT SX Plus,"51,035",Petrol,Manual,8.90,"Salt Lake City, Kolkata"
2017,Toyota Corolla Altis 1.8 VL CVT,"46,868",Petrol,Automatic,7.25,"Vaishya Sabha, Kolkata"
2015,Volkswagen Vento Magnific 1.5 TDI Highline,"44,800",Diesel,Manual,3.29,"Kolkatta GPO, Kolkata"
2016,Porsche Cayenne Diesel Platinum Edition,"1,10,004",Diesel,Automatic,40,"Vaishya Sabha, Kolkata"
2017,Mahindra XUV500 W9,"60,615",Diesel,Manual,8,"Vaishya Sabha, Kolkata"
2013,Mercedes-Benz C-Class 220 CDI AT,"40,238",Diesel,Automatic,11.15,"Salt Lake City, Kolkata"
2014,Audi Q5 2.0 TDI Premium Plus,"34,125",Diesel,Automatic,14.40,"Salt Lake City, Kolkata"
2018,Porsche 911 Carrera S,"17,600",Petrol,Manual,1.48 Crore,"Ballygunge RS, Kolkata"
2015,Ford Figo Diesel Titanium,"30,204",Diesel,Manual,3.25,"Beleghata, Kolkata"
2018,Audi Q3 30 TFSI Premium FWD,"36,000",Petrol,Automatic,18.90,"Ballygunge, Kolkata"
2017,Jaguar XF 2.0 Diesel Portfolio,"18,000",Diesel,Automatic,26.25,"Salt Lake City, Kolkata"
2018,BMW 6 Series GT 630d Luxury Line,"48,397",Diesel,Automatic,34,"Vaishya Sabha, Kolkata"
2014,Mercedes-Benz C-Class C 220 CDI Avantgarde,"38,000",Diesel,Automatic,11.50,"Ballygunge, Kolkata"
2014,Mercedes-Benz C-Class 220 CDI AT,"19,032",Diesel,Automatic,12.50,"Salt Lake City, Kolkata"
2020,Hyundai Creta S BSVI,"24,500",Petrol,Manual,8.49,"Park Street Area, Kolkata"
2014,Hyundai Santro Xing GLS,"12,000",Petrol,Manual,2.25,"Jadavpur University, Kolkata"
2015,Skoda Rapid 1.5 TDI Ambition Plus,"60,529",Diesel,Manual,3.75,"Salt Lake City, Kolkata"
2022,Maruti Baleno Alpha Diesel,"15,452",Diesel,Manual,8.22,"Airport Po, Kolkata"
2010,Fiat Linea Dynamic Pack,"68,000",Petrol,Manual,1.40,"Ballygunge, Kolkata"
2021,Hyundai i20 Sportz IVT BSVI,"47,875",Petrol,Automatic,6.25,"Vaishya Sabha, Kolkata"
2020,Kia Seltos HTK Plus D,"40,000",Diesel,Manual,8.90,"Ballygunge, Kolkata"
2023,Maruti Baleno Delta,"13,800",Petrol,Manual,6.49,"Northern Avenue, Kolkata"
2018,Maruti Vitara Brezza ZDi Plus,"42,000",Diesel,Manual,6.42,"Rash Behari Avenue, Kolkata"
2023,Maruti Baleno Zeta,"1,678",Petrol,Manual,8.45,"Salt Lake City, Kolkata"
2021,BMW 5 Series 520d Luxury Line,"17,000",Diesel,Automatic,37.99,"Kalighat, Kolkata"
2023,Maruti Swift Dzire VXI,"25,000",Petrol,Manual,6.64,"Entally, Kolkata"
2016,Skoda Octavia Corporate Edition Diesel,"66,000",Diesel,Manual,7.99,"Kasba, Kolkata"
2020,Renault KWID 1.0 Neotech,"21,973",Petrol,Manual,3.61,"Kankurgachi, Kolkata"
2021,Renault KWID RXT,"16,938",Petrol,Manual,3.56,"University, Kolkata"
2013,Honda Amaze S i-Vtech,"58,000",Petrol,Manual,2.55,"Ballygunge, Kolkata"
2015,Hyundai Creta 1.6 VTVT SX Plus,"35,000",Petrol,Manual,4.99,"Airport Po, Kolkata"
2020,Maruti Dzire VXI,"22,710",Petrol,Manual,5.32,"Airport Po, Kolkata"
2018,Mercedes-Benz GLC 220d 4MATIC Sport,"26,700",Diesel,Automatic,32,"Bhowanipore, Kolkata"
2019,Hyundai Creta 1.6 SX Option,"48,000",Petrol,Manual,8.75,"Salt Lake City, Kolkata"
2020,Hyundai i20 Asta Turbo iMT,"39,628",Petrol,Manual,6.09,"University, Kolkata"
2014,Maruti Swift Dzire VXI,"73,230",Petrol,Manual,2.52,"Kolkatta Gpo, Kolkata"
2022,Maruti Wagon R ZXI 1.2,"20,000",Petrol,Manual,5.20,"Jadavpur University, Kolkata"
2020,Tata Altroz XZ BSVI,"19,000",Petrol,Manual,4.95,"Bansdroni, Kolkata"
2015,Volkswagen Vento 1.6 Comfortline,"50,000",Petrol,Manual,2.89,"Rash Behari Avenue, Kolkata"
2015,Hyundai i10 Magna 1.1,"36,970",Petrol,Manual,2.73,"Kankurgachi, Kolkata"
2015,Renault Duster 110PS Diesel RxL,"47,000",Diesel,Manual,3.71,"Kalighat, Kolkata"
2017,Hyundai i20 Sportz 1.2,"32,000",Petrol,Manual,3.99,"Airport Po, Kolkata"
2014,Hyundai Grand i10 Sportz,"42,800",Petrol,Manual,3.19,"Parnasree Pally, Kolkata"
2012,Maruti Alto 800 LXi,"42,014",Petrol,Manual,1.51,"Garia Bt, Kolkata"
2021,Honda City V MT,"21,006",Petrol,Manual,6.78,"Airport Po, Kolkata"
2017,Honda City i VTEC SV,"58,000",Petrol,Manual,4.40,"Ballygunge, Kolkata"
2015,Hyundai Xcent 1.2 Kappa S,"37,000",Petrol,Manual,3.25,"Kalighat, Kolkata"
2011,Skoda Superb Elegance 1.8 TSI,"48,000",Petrol,Manual,3.25,"Rash Behari Avenue, Kolkata"
2014,Honda Amaze SX i-VTEC,"68,000",Petrol,Manual,2.85,"Ballygunge, Kolkata"
2019,Toyota Glanza V,"38,000",Petrol,Manual,5.40,"Kalighat, Kolkata"
2012,Maruti Ertiga LDI,"45,000",Diesel,Manual,3.55,"Rash Behari Avenue, Kolkata"
2017,Hyundai Grand i10 Sportz,"45,000",Petrol,Manual,3.70,"Parnasree Pally, Kolkata"
2016,Hyundai Creta 1.6 VTVT SX Plus,"52,162",Petrol,Manual,5.60,"Salt Lake City, Kolkata"
2024,Tata Nexon Smart Plus,"5,000",Petrol,Manual,7.50,"Ballygunge, Kolkata"
2012,Toyota Corolla Altis G,"70,000",Petrol,Manual,2.95,"Bansdroni, Kolkata"
2012,Renault Duster Petrol RxL,"70,000",Petrol,Manual,2.99,"Rash Behari Avenue, Kolkata"
2015,Maruti Alto 800 LXi,"32,466",Petrol,Manual,2.19,"Kankurgachi, Kolkata"
2015,Maruti Alto 800 LXi,"18,625",Petrol,Manual,2.32,"Kankurgachi, Kolkata"
2022,Renault KWID 1.0 RXT BSVI,"12,002",Petrol,Manual,3.99,"University, Kolkata"
2024,Tata Nexon Fearless Plus PS DT Diesel,"8,002",Diesel,Manual,12.71,"Airport Po, Kolkata"
2022,Hyundai Grand i10 Nios AMT Asta,"18,000",Petrol,Automatic,6.70,"J.B.S, Kolkata"
2014,Mahindra XUV500 W6 2WD,"56,601",Diesel,Manual,4.50,"Khardah, Kolkata"
2019,Maruti Ignis Sigma,"31,000",Petrol,Manual,3.79,"Kalighat, Kolkata"
2020,Kia Seltos HTX G,"27,000",Petrol,Manual,9.50,"Ballygunge, Kolkata"
2021,Mahindra Thar LX 4WD Hard Top Diesel BSVI,"10,969",Diesel,Manual,12.06,"Airport Po, Kolkata"
2021,Maruti Alto 800 VXI BSVI,"27,000",Petrol,Manual,3.15,"Ballygunge, Kolkata"
2022,Mahindra Scorpio S5,"29,300",Diesel,Manual,12.30,"Entally, Kolkata"
2022,Tata Nexon XZ Plus HS,"19,749",Petrol,Manual,8.38,"University, Kolkata"
2017,Maruti Swift Dzire AMT ZDI,"44,900",Diesel,Automatic,4.49,"Kolkatta GPO, Kolkata"
2022,Hyundai Grand i10 Nios Magna,"50,123",Petrol,Manual,4.67,"Kalighat, Kolkata"
2020,Maruti Baleno Delta,"60,000",Petrol,Manual,4.90,"Kankurgachi, Kolkata"
2015,Maruti Ertiga VDI,"58,209",Diesel,Manual,4.80,"Alipore, Kolkata"
2024,Hyundai Creta S (O) Diesel,"4,000",Diesel,Manual,16,"Elliot Road, Kolkata"
2018,Maruti Alto 800 VXI,"19,090",Petrol,Manual,2.63,"Kankurgachi, Kolkata"
2021,MG Hector Hybrid Sharp MT,"16,000",Petrol,Manual,11.75,"Ballygunge, Kolkata"
2018,Volkswagen Polo GT TSI,"67,689",Petrol,Automatic,6.50,"Alipore, Kolkata"
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,"46,921",Petrol,Manual,3.86,"Kankurgachi, Kolkata"
2018,Hyundai i20 1.2 Asta,"51,370",Petrol,Manual,4.99,"Beleghata, Kolkata"
2014,Hyundai Verna 1.4 VTVT,"62,388",Petrol,Manual,3.70,"Salt Lake City, Kolkata"
2015,Volkswagen Polo 1.5 TDI Highline,"45,000",Diesel,Manual,3.80,"Jadavpur University, Kolkata"
2021,Honda WR-V VX,"5,000",Petrol,Manual,7.89,"Kalikapur, Kolkata"
2011,Maruti Wagon R VXI BS IV,"43,000",Petrol,Manual,2,"Bengali Market, Kolkata"
2015,Hyundai Grand i10 Magna,"27,608",Petrol,Manual,2.85,"Alipore, Kolkata"
2021,MG ZS EV Exclusive,"54,000",Electric,Automatic,14.90,"Kasba, Kolkata"
2021,Hyundai Grand i10 Nios Sportz,"34,294",Petrol,Manual,5.12,"Salt Lake City, Kolkata"
2021,Mahindra Scorpio S5,"22,000",Diesel,Manual,12.49,"Park Street Area, Kolkata"
2016,Tata Zest Quadrajet 1.3 75PS XM,"70,234",Diesel,Manual,2.35,"Alipore, Kolkata"
2014,Honda Amaze SX i-VTEC,"58,000",Petrol,Manual,2.90,"Ballygunge, Kolkata"
2021,Maruti Alto 800 VXI,"14,524",Petrol,Manual,3.57,"Kankurgachi, Kolkata"
2014,Nissan Micra XV CVT,"23,000",Petrol,Automatic,2.15,"Salt Lake City, Kolkata"
2012,Toyota Fortuner 4x2 Manual,"68,000",Diesel,Manual,8.76,"Rash Behari Avenue, Kolkata"
2015,Hyundai Xcent 1.2 Kappa SX Option,"36,000",Petrol,Manual,2.99,"Kasba, Kolkata"
2016,Honda Mobilio S i-VTEC,"35,000",Petrol,Manual,3.85,"Salt Lake City, Kolkata"
2019,Honda City i-VTEC VX,"29,000",Petrol,Manual,7.50,"Salt Lake City, Kolkata"
2020,BMW 5 Series 520d Luxury Line,"9,800",Diesel,Automatic,39.95,"Ballygunge Rs, Kolkata"
2014,Maruti Wagon R Stingray VXI,"56,557",Petrol,Manual,2.65,"Narendrapur, Kolkata"
2016,Maruti S Cross DDiS 200 Alpha,"57,455",Diesel,Manual,4.97,"Salt Lake City, Kolkata"
2020,Maruti Celerio ZXI,"9,559",Petrol,Manual,4.32,"Kankurgachi, Kolkata"
2018,Hyundai i20 Active 1.2 S,"27,000",Petrol,Manual,4.85,"Khardah, Kolkata"
2023,Hyundai Grand i10 Nios Asta,"12,000",Petrol,Manual,6.49,"Kasba, Kolkata"
2016,Honda Jazz VX,"40,135",Petrol,Manual,4.12,"Kankurgachi, Kolkata"
2014,Maruti Swift Dzire VXI,"36,123",Petrol,Manual,3.01,"Kolkatta Gpo, Kolkata"
2019,Jeep Compass 2.0 Limited Plus BSIV,"23,000",Diesel,Manual,12.50,"Salt Lake City, Kolkata"
2023,Hyundai Verna SX Turbo DCT,"12,609",Petrol,Automatic,13.75,"Vaishya Sabha, Kolkata"
2019,Maruti Baleno 1.2 Zeta,"21,000",Petrol,Manual,5.75,"Ballygunge, Kolkata"
2017,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,"68,700",Diesel,Automatic,9.75,"Ballygunge Rs, Kolkata"
2022,Hyundai i20 Asta BSVI,"7,900",Petrol,Manual,7.90,"Kasba, Kolkata"
2016,Hyundai Creta 1.6 VTVT SX Plus,"52,126",Petrol,Manual,5.60,"Salt Lake City, Kolkata"
2022,Maruti XL6 Alpha,"8,258",Petrol,Manual,10.47,"Salt Lake City, Kolkata"
2015,Volkswagen Vento 1.5 TDI Highline,"53,357",Diesel,Manual,2.75,"Alipore, Kolkata"
2011,Nissan Micra Diesel XV,"58,695",Diesel,Manual,1.70,"Khardah, Kolkata"
2018,Honda City i-VTEC CVT ZX,"51,513",Petrol,Automatic,6.70,"University, Kolkata"
2018,Hyundai Xcent 1.2 CRDi SX,"49,000",Diesel,Manual,3.99,"Ballygunge, Kolkata"
2022,Maruti Ertiga ZXI,"43,000",Petrol,Manual,9.25,"Jadavpur University, Kolkata"
2018,Hyundai Creta 1.6 SX Option Diesel,"80,000",Diesel,Manual,7.35,"Ballygunge, Kolkata"
2018,Hyundai Creta 1.6 VTVT SX Plus,"30,300",Petrol,Manual,7.50,"Elliot Road, Kolkata"
2016,Maruti Swift Dzire LDI,"52,000",Diesel,Manual,4.22,"Kasba, Kolkata"
2016,Hyundai Grand i10 Sportz,"75,938",Petrol,Manual,3.07,"University, Kolkata"
2020,Mahindra XUV300 W8 BSVI,"67,000",Petrol,Manual,7.65,"Council House Street, Kolkata"
2015,Maruti Wagon R VXI BS IV,"47,834",Petrol,Manual,2.54,"Kolkatta Gpo, Kolkata"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"21,833",Petrol,Automatic,13.50,"Vaishya Sabha, Kolkata"
2013,Maruti Wagon R VXI BS IV,"60,714",Petrol,Manual,2.23,"Kolkatta Gpo, Kolkata"
2019,Maruti Wagon R VXI 1.2 BSIV,"81,807",Petrol,Manual,3.08,"Kolkatta Gpo, Kolkata"
2017,Hyundai Creta 1.4 CRDi S Plus,"85,000",Diesel,Manual,5.50,"Ballygunge, Kolkata"
2013,Maruti Swift Dzire ZXI,"89,278",Petrol,Manual,2.85,"Khardah, Kolkata"
2023,Mahindra Scorpio S 11 BSVI,"25,614",Diesel,Manual,16.90,"Salt Lake City, Kolkata"
2020,Mahindra Thar LX Hard Top Diesel,"50,000",Diesel,Manual,11.75,"Parnasree Pally, Kolkata"
2020,Renault Triber RXZ BSIV,"18,000",Petrol,Manual,5.25,"Barisha, Kolkata"
2019,Maruti Wagon R AMT VXI,"29,000",Petrol,Automatic,4.88,"Park Street Area, Kolkata"
2021,Maruti Ciaz Zeta AT BSVI,"39,000",Petrol,Automatic,6.49,"Kalikapur, Kolkata"
2019,Mahindra TUV 300 T10,"32,000",Diesel,Manual,5.75,"Airport Po, Kolkata"
2017,Ford Figo 1.2P Ambiente MT,"19,000",Petrol,Manual,3.45,"Kasba, Kolkata"
2014,Maruti Alto K10 2010-2014 VXI,"26,000",Petrol,Manual,1.85,"Barisha, Kolkata"
2022,Mahindra Thar LX 4WD Hard Top BSVI,"16,500",Petrol,Manual,12.99,"Park Street Area, Kolkata"
2020,Mahindra XUV300 W6 BSVI,"54,000",Petrol,Manual,5.99,"Kalikapur, Kolkata"
2014,Mercedes-Benz GLA Class 200 CDI,"30,000",Diesel,Automatic,15,"Vaishya Sabha, Kolkata"
2021,Ford Ecosport Signature Edition Diesel BSIV,"18,000",Diesel,Manual,9,"Jadavpur University, Kolkata"
2022,Hyundai i20 N-Line N8 DCT Dual Tone BSVI,"17,390",Petrol,Automatic,9.50,"Vaishya Sabha, Kolkata"
2017,Mahindra Thar CRDe,"83,000",Diesel,Manual,5.50,"Bengali Market, Kolkata"
2015,Maruti Swift Dzire VXI,"96,474",Petrol,Manual,3.32,"Kankurgachi, Kolkata"
2015,Hyundai Grand i10 Sportz,"78,200",Petrol,Manual,2.76,"University, Kolkata"
2012,BMW X1 sDrive20d,"53,000",Diesel,Automatic,4.90,"Kankurgachi, Kolkata"
2017,Mercedes-Benz S-Class S 350 d,"35,000",Diesel,Automatic,44.95,"Salt Lake City, Kolkata"
2019,Maruti Baleno Sigma,"62,924",Petrol,Manual,4.80,"Kolkatta Gpo, Kolkata"
2015,Hyundai Creta 1.6 VTVT S,"45,000",Petrol,Manual,5.45,"Kalikapur, Kolkata"
2016,Maruti Ciaz AT ZXi Plus,"35,000",Petrol,Automatic,4.25,"Salt Lake City, Kolkata"
2019,Volkswagen Ameo 1.0 MPI Comfortline,"34,713",Petrol,Manual,4.32,"Kolkatta GPO, Kolkata"
2016,Toyota Corolla Altis VL AT,"50,000",Petrol,Automatic,5.45,"Kalighat, Kolkata"
2023,Hyundai i20 Asta,"8,500",Petrol,Manual,7.99,"Park Street Area, Kolkata"
2017,Hyundai Creta 1.4 E Plus,"1,40,000",Diesel,Manual,5.25,"Ballygunge, Kolkata"
2018,Maruti Vitara Brezza VDi,"31,711",Diesel,Manual,6.50,"Beleghata, Kolkata"
2022,Mahindra Scorpio N Z8 BSVI,"19,000",Petrol,Manual,17.49,"Kalikapur, Kolkata"
2019,Maruti Swift Dzire ZXI Plus,"28,000",Petrol,Manual,6,"Parnasree Pally, Kolkata"
2020,Maruti Wagon R VXI 1.2,"43,000",Petrol,Manual,4.85,"Barisha, Kolkata"
2018,Jeep Compass 2.0 Limited,"60,000",Diesel,Manual,8.35,"Parnasree Pally, Kolkata"
2022,Hyundai i20 Asta Turbo DCT,"17,000",Petrol,Automatic,9.49,"Kalikapur, Kolkata"
2023,Maruti Swift ZXI BSVI,"22,000",Petrol,Manual,6.45,"Ballygunge, Kolkata"
2013,BMW 3 Series 320d Sport Line,"49,000",Diesel,Automatic,8.50,"Ballygunge, Kolkata"
2020,Hyundai Grand i10 1.2 Kappa Asta,"15,730",Petrol,Manual,5.49,"Kankurgachi, Kolkata"
2018,Honda Jazz V CVT,"44,000",Petrol,Automatic,4.65,"Kalighat, Kolkata"
2017,Renault Duster 110PS Diesel RxZ AMT,"66,000",Diesel,Automatic,5.45,"Kasba, Kolkata"
2023,Mahindra Scorpio S 11,"25,614",Diesel,Manual,16.90,"Salt Lake City, Kolkata"
2019,Maruti Baleno Zeta,"21,000",Petrol,Manual,5.75,"Ballygunge, Kolkata"
2014,Mini Cooper D High,"30,000",Diesel,Automatic,11,"Writers Building S.o, Kolkata"
2016,Hyundai Grand i10 Asta,"59,027",Petrol,Manual,3.59,"University, Kolkata"
2014,Datsun GO A,"37,009",Petrol,Manual,1.71,"Garia Bt, Kolkata"
2019,Toyota Innova Crysta 2.4 ZX MT BSIV,"2,05,000",Diesel,Manual,14.70,"Entally, Kolkata"
2019,Hyundai i20 Magna Plus BSIV,"51,000",Petrol,Manual,4.99,"Kasba, Kolkata"
2008,BMW X3 2.0i SAV,"54,000",Petrol,Automatic,3.65,"Kasba, Kolkata"
2015,Volkswagen Polo 1.5 TDI Comfortline,"58,000",Diesel,Manual,2.85,"Ballygunge, Kolkata"
2017,Toyota Corolla Altis VL AT,"75,000",Petrol,Automatic,6.75,"Kasba, Kolkata"
2023,Hyundai Grand i10 Nios Sportz,"9,128",Petrol,Manual,5.99,"University, Kolkata"
2019,Tata Harrier XZ BSIV,"44,000",Diesel,Manual,9.99,"Rash Behari Avenue, Kolkata"
2019,Maruti Swift LXI,"18,903",Petrol,Manual,3.84,"Kankurgachi, Kolkata"
2018,Ford Endeavour 2.2 Titanium AT 4X2,"84,779",Diesel,Automatic,22,"Vaishya Sabha, Kolkata"
2016,Maruti Swift Dzire VXI,"32,886",Petrol,Manual,4.03,"University, Kolkata"
2023,MG Hector Plus Sharp Diesel MT,"21,000",Diesel,Manual,18.99,"Park Street Area, Kolkata"
2023,MG Hector Plus 1.5 Turbo Savvy Pro CVT BSVI,"44,171",Petrol,Automatic,19,"Vaishya Sabha, Kolkata"
2017,Honda City i VTEC S,"77,000",Petrol,Manual,4.75,"Ballygunge, Kolkata"
2016,Mahindra XUV500 W10 2WD,"64,000",Diesel,Manual,6.65,"Kalighat, Kolkata"
2011,Maruti Ritz VXi,"44,407",Petrol,Manual,1.62,"Kolkatta Gpo, Kolkata"
2017,Maruti S Cross Zeta DDiS 200 SH,"57,440",Diesel,Manual,5.95,"Ballygunge, Kolkata"
2022,Tata Nexon XZ Plus BSVI,"17,000",Petrol,Manual,9.49,"Kalikapur, Kolkata"
2018,Honda City i-VTEC V,"60,000",Petrol,Manual,6.75,"Rash Behari Avenue, Kolkata"
2021,Jaguar I-Pace HSE,"63,167",Electric,Automatic,60,"Vaishya Sabha, Kolkata"
2017,Maruti Baleno RS,"25,421",Petrol,Manual,4.75,"Salt Lake City, Kolkata"
2018,Volkswagen Tiguan 2.0 TDI Highline,"80,000",Diesel,Automatic,13.75,"Kalighat, Kolkata"
2019,Hyundai i20 Sportz Plus BSIV,"48,000",Petrol,Manual,5.75,"Ballygunge, Kolkata"
2015,Honda Jazz 1.5 V i DTEC,"63,541",Diesel,Manual,3.60,"Salt Lake City, Kolkata"
2021,Hyundai i20 Sportz BSVI,"31,000",Petrol,Manual,6.65,"Bhowanipore, Kolkata"
2016,Hyundai Grand i10 Magna AT,"46,153",Petrol,Automatic,3.50,"Beleghata, Kolkata"
2014,Honda City i VTEC E,"45,000",Petrol,Manual,3.95,"Bansdroni, Kolkata"
2021,Hyundai Aura SX,"45,140",Petrol,Manual,5.95,"Salt Lake City, Kolkata"
2014,Maruti Swift VDI BSIV,"83,055",Diesel,Manual,3.06,"Kolkatta Gpo, Kolkata"
2015,Hyundai Grand i10 Sportz,"37,151",Petrol,Manual,3.35,"Beleghata, Kolkata"
2023,Skoda Slavia 1.0 TSI Ambition BSVI,"10,000",Petrol,Manual,9.38,"Kasba, Kolkata"
2016,Toyota Corolla Altis 1.8 VL CVT,"50,000",Petrol,Automatic,5.75,"Rash Behari Avenue, Kolkata"
2012,Honda City V MT,"65,000",Petrol,Manual,2.55,"Bengali Market, Kolkata"
2012,Honda Brio S MT,"76,000",Petrol,Manual,1.98,"Kasba, Kolkata"
2022,Jeep Meridian Limited Opt BSVI,"19,516",Diesel,Manual,26.50,"Vaishya Sabha, Kolkata"
2016,Hyundai Elantra 2.0 SX AT,"33,112",Petrol,Automatic,6.80,"Netaji Nagar, Kolkata"
2020,Hyundai Venue SX Opt Turbo,"12,900",Petrol,Manual,7.85,"Ballygunge, Kolkata"
2018,Volkswagen Polo 1.0 MPI Highline Plus,"25,000",Petrol,Manual,4.70,"Netaji Nagar, Kolkata"
2019,Hyundai Venue SX Turbo BSIV,"26,845",Petrol,Manual,6.57,"University, Kolkata"
2016,Hyundai Creta 1.6 VTVT S,"65,000",Petrol,Manual,5.65,"Ballygunge, Kolkata"
2012,Toyota Innova 2.5 G1 BSIV,"1,50,000",Diesel,Manual,5,"Khardah, Kolkata"
2016,BMW X1 sDrive20d Expedition,"42,000",Diesel,Automatic,13.90,"Ballygunge, Kolkata"
2018,Hyundai Elantra 2.0 SX,"52,000",Petrol,Manual,7.99,"Ballygunge, Kolkata"
2017,Renault Duster 110PS Diesel RxZ,"89,000",Diesel,Manual,6.40,"Jadavpur University, Kolkata"
2017,Honda WR-V i-VTEC VX,"45,000",Petrol,Manual,5.50,"Ballygunge, Kolkata"
2016,Toyota Innova Crysta 2.4 ZX MT BSIV,"65,000",Diesel,Manual,12.75,"Salt Lake City, Kolkata"
2013,Skoda Superb Elegance 1.8 TSI AT,"70,000",Petrol,Automatic,3.50,"Writers Building S.o, Kolkata"
2014,Maruti Wagon R VXI,"34,000",Petrol,Manual,2.85,"Jadavpur University, Kolkata"
2016,Maruti Wagon R VXI 1.2,"48,000",Petrol,Manual,2.99,"Ballygunge, Kolkata"
2010,Maruti Swift LXI,"42,981",Petrol,Manual,2.05,"Kankurgachi, Kolkata"
2016,Hyundai i20 Active 1.2,"45,000",Petrol,Manual,3.85,"Kasba, Kolkata"
2019,Hyundai i20 Sportz Plus,"48,000",Petrol,Manual,5.69,"Ballygunge, Kolkata"
2018,Hyundai Elantra 2.0 SX,"62,000",Petrol,Manual,7.90,"Ballygunge, Kolkata"
2016,Maruti S Cross DDiS 200 Alpha,"57,455",Diesel,Manual,4.97,"Salt Lake City, Kolkata"
2020,Audi A6 45 TFSI Technology BSVI,"40,868",Petrol,Automatic,35,"Vaishya Sabha, Kolkata"
2020,MG Hector Sharp Diesel MT BSIV,"56,202",Diesel,Manual,11.50,"Vaishya Sabha, Kolkata"
2014,Hyundai Verna 1.4 VTVT,"62,388",Petrol,Manual,3.70,"Salt Lake City, Kolkata"
2018,Hyundai Creta 1.6 VTVT SX Plus,"51,035",Petrol,Manual,8.90,"Salt Lake City, Kolkata"
2016,Renault Duster 85PS Diesel RxS,"45,000",Diesel,Manual,4.19,"Kolkatta GPO, Kolkata"
2014,Volkswagen Polo GT TSI,"37,100",Petrol,Automatic,4.99,"Ballygunge Rs, Kolkata"
2018,Jeep Compass 2.0 Limited Plus 4X4 BSIV,"46,000",Diesel,Manual,12.49,"Kalikapur, Kolkata"
2023,Mahindra XUV300 W8 Opt,"18,000",Petrol,Manual,9.99,"Ballygunge, Kolkata"
2022,Honda City ZX MT,"26,000",Petrol,Manual,10.25,"Parnasree Pally, Kolkata"
2014,Maruti Swift Dzire VDI,"44,128",Diesel,Manual,3.40,"Beleghata, Kolkata"
2023,Hyundai Venue S 2023-2025,"14,693",Petrol,Manual,7.71,"Vaishya Sabha, Kolkata"
2018,Audi A5 Sportback,"1,05,841",Diesel,Automatic,15,"Vaishya Sabha, Kolkata"
2019,Honda Civic ZX Diesel,"71,562",Diesel,Manual,11.79,"Airport Po, Kolkata"
2016,Audi A4 35 TDI Premium,"30,890",Diesel,Automatic,22.50,"Salt Lake City, Kolkata"
2018,Maruti Celerio X ZXI BSIV,"39,925",Petrol,Manual,3.40,"Salt Lake City, Kolkata"
2018,Hyundai Verna CRDi 1.6 SX Option,"1,09,191",Diesel,Manual,9.11,"Ballygunge, Kolkata"
2013,Maruti Zen Estilo LXI,"4,60,000",Petrol,Manual,1.94,"Bengali Market, Kolkata"
2019,Volvo XC60 D4 Momentum,"31,000",Diesel,Automatic,29,"Kasba, Kolkata"
2018,Hyundai Creta 1.6 SX Automatic,"64,490",Petrol,Automatic,8.50,"Beleghata, Kolkata"
2018,Toyota Innova Crysta 2.4 G MT 8S BSIV,"1,33,000",Diesel,Manual,12.50,"Ballygunge, Kolkata"
2018,Audi Q3 30 TFSI Premium FWD,"36,000",Petrol,Automatic,19,"Ballygunge, Kolkata"
2014,Audi A4 2.0 TDI,"46,885",Diesel,Automatic,9.70,"Alipore, Kolkata"
2015,Volkswagen Vento Magnific 1.6 Highline,"68,000",Petrol,Manual,2.99,"Kasba, Kolkata"
2018,Toyota Innova Crysta 2.4 VX MT 8S BSIV,"59,000",Diesel,Manual,16.25,"Council House Street, Kolkata"
2019,Maruti Ciaz Alpha Automatic BSIV,"22,258",Petrol,Automatic,7.63,"University, Kolkata"
2015,Volkswagen Polo GT TSI,"80,000",Petrol,Automatic,6,"Kankurgachi, Kolkata"
2015,Land Rover Range Rover Evoque 2.2L Dynamic,"45,800",Diesel,Automatic,18.75,"Ballygunge Rs, Kolkata"
2018,Toyota Corolla Altis 1.8 VL CVT,"57,000",Petrol,Automatic,9.75,"Ballygunge, Kolkata"
2020,Maruti S-Presso VXI,"25,992",Petrol,Manual,3.90,"Beleghata, Kolkata"
2015,Honda Amaze S i-Vtech,"35,000",Petrol,Manual,2.60,"Airport Po, Kolkata"
